,Year,Cause of death,Race,Deaths
8571,2020.0,"Upper lobe, bronchus or lung - Malignant neoplasms",White,18.0
8572,2020.0,"Bronchus or lung, unspecified - Malignant neoplasms",White,273.0
8573,2020.0,"Malignant melanoma of skin, unspecified - Malignant neoplasms",White,20.0
8574,2020.0,"Breast, unspecified - Malignant neoplasms",White,78.0
8575,2020.0,"Cervix uteri, unspecified - Malignant neoplasms",White,10.0
8576,2020.0,Endometrium - Malignant neoplasms,White,17.0
8577,2020.0,"Malignant neoplasm of uterus, part unspecified",White,19.0
8578,2020.0,Malignant neoplasm of ovary,White,28.0
8579,2020.0,Malignant neoplasm of prostate,White,93.0
8580,2020.0,"Malignant neoplasm of kidney, except renal pelvis",White,17.0
8581,2020.0,"Bladder, unspecified - Malignant neoplasms",White,41.0
8582,2020.0,"Brain, unspecified - Malignant neoplasms",White,41.0
8583,2020.0,Malignant neoplasm without specification of site,White,66.0
8584,2020.0,Non-Hodgkin lymphoma large cell (diffuse),White,18.0
8585,2020.0,"B-cell lymphoma, unspecified - Malignant neoplasms",White,13.0
8586,2020.0,"Non-Hodgkin lymphoma, unspecified type",White,13.0
8587,2020.0,Multiple myeloma - Malignant neoplasms,White,20.0
8588,2020.0,Chronic lymphocytic leukaemia - Malignant neoplasms,White,10.0
8589,2020.0,Acute myeloid leukaemia - Malignant neoplasms,White,33.0
8590,2020.0,Malignant neoplasms of independent (primary) multiple sites,White,17.0
8591,2020.0,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",White,14.0
8716,2020.0,"Tongue, unspecified - Malignant neoplasms",White,48.0
8717,2020.0,"Mouth, unspecified - Malignant neoplasms",White,26.0
8718,2020.0,Malignant neoplasm of parotid gland,White,14.0
8719,2020.0,"Tonsil, unspecified - Malignant neoplasms",White,22.0
8720,2020.0,"Oropharynx, unspecified - Malignant neoplasms",White,36.0
8721,2020.0,"Nasopharynx, unspecified - Malignant neoplasms",White,10.0
8722,2020.0,"Pharynx, unspecified - Malignant neoplasms",White,23.0
8723,2020.0,"Oesophagus, unspecified - Malignant neoplasms",Black or African American,45.0
8724,2020.0,"Oesophagus, unspecified - Malignant neoplasms",White,309.0
8725,2020.0,Cardia - Malignant neoplasms,White,25.0
8726,2020.0,"Stomach, unspecified - Malignant neoplasms",Asian or Pacific Islander,24.0
8727,2020.0,"Stomach, unspecified - Malignant neoplasms",Black or African American,67.0
8728,2020.0,"Stomach, unspecified - Malignant neoplasms",White,141.0
8729,2020.0,Duodenum - Malignant neoplasms,Black or African American,12.0
8730,2020.0,Duodenum - Malignant neoplasms,White,23.0
8731,2020.0,"Small intestine, unspecified - Malignant neoplasms",White,19.0
8732,2020.0,Caecum - Malignant neoplasms,White,15.0
8733,2020.0,Appendix - Malignant neoplasms,White,22.0
8734,2020.0,Sigmoid colon - Malignant neoplasms,White,14.0
8735,2020.0,"Colon, unspecified - Malignant neoplasms",Asian or Pacific Islander,31.0
8736,2020.0,"Colon, unspecified - Malignant neoplasms",Black or African American,210.0
8737,2020.0,"Colon, unspecified - Malignant neoplasms",White,708.0
8738,2020.0,Malignant neoplasm of rectosigmoid junction,Black or African American,26.0
8739,2020.0,Malignant neoplasm of rectosigmoid junction,White,71.0
8740,2020.0,Malignant neoplasm of rectum,Black or African American,47.0
8741,2020.0,Malignant neoplasm of rectum,White,153.0
8742,2020.0,"Anus, unspecified - Malignant neoplasms",White,25.0
8743,2020.0,Liver cell carcinoma - Malignant neoplasms,Asian or Pacific Islander,17.0
8744,2020.0,Liver cell carcinoma - Malignant neoplasms,Black or African American,71.0
8745,2020.0,Liver cell carcinoma - Malignant neoplasms,White,191.0
8746,2020.0,Intrahepatic bile duct carcinoma - Malignant neoplasms,Asian or Pacific Islander,11.0
8747,2020.0,Intrahepatic bile duct carcinoma - Malignant neoplasms,Black or African American,34.0
8748,2020.0,Intrahepatic bile duct carcinoma - Malignant neoplasms,White,158.0
8749,2020.0,"Liver, unspecified - Malignant neoplasms",Asian or Pacific Islander,11.0
8750,2020.0,"Liver, unspecified - Malignant neoplasms",Black or African American,29.0
8751,2020.0,"Liver, unspecified - Malignant neoplasms",White,146.0
8752,2020.0,Malignant neoplasm of gallbladder,Black or African American,14.0
8753,2020.0,Malignant neoplasm of gallbladder,White,27.0
8754,2020.0,Extrahepatic bile duct - Malignant neoplasms,White,18.0
8755,2020.0,Head of pancreas - Malignant neoplasms,White,15.0
8756,2020.0,"Pancreas, unspecified - Malignant neoplasms",Asian or Pacific Islander,35.0
8757,2020.0,"Pancreas, unspecified - Malignant neoplasms",Black or African American,277.0
8758,2020.0,"Pancreas, unspecified - Malignant neoplasms",White,874.0
8759,2020.0,Ill-defined sites within the digestive system - Malignant neoplasms,White,26.0
8760,2020.0,"Larynx, unspecified - Malignant neoplasms",Black or African American,32.0
8761,2020.0,"Larynx, unspecified - Malignant neoplasms",White,57.0
8762,2020.0,"Upper lobe, bronchus or lung - Malignant neoplasms",White,34.0
8763,2020.0,"Bronchus or lung, unspecified - Malignant neoplasms",American Indian or Alaska Native,10.0
8764,2020.0,"Bronchus or lung, unspecified - Malignant neoplasms",Asian or Pacific Islander,80.0
8765,2020.0,"Bronchus or lung, unspecified - Malignant neoplasms",Black or African American,631.0
8766,2020.0,"Bronchus or lung, unspecified - Malignant neoplasms",White,2744.0
8767,2020.0,"Bone and articular cartilage, unspecified - Malignant neoplasms",White,26.0
8768,2020.0,"Malignant melanoma of skin, unspecified - Malignant neoplasms",White,194.0
8769,2020.0,Skin of scalp and neck - Malignant neoplasms,White,33.0
8770,2020.0,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",White,53.0
8771,2020.0,"Mesothelioma, unspecified - Malignant neoplasms",White,46.0
8772,2020.0,"Peritoneum, unspecified - Malignant neoplasms",White,19.0
8773,2020.0,Connective and soft tissue of abdomen - Malignant neoplasms,White,10.0
8774,2020.0,"Connective and soft tissue, unspecified - Malignant neoplasms",Black or African American,22.0
8775,2020.0,"Connective and soft tissue, unspecified - Malignant neoplasms",White,72.0
8776,2020.0,"Breast, unspecified - Malignant neoplasms",Asian or Pacific Islander,36.0
8777,2020.0,"Breast, unspecified - Malignant neoplasms",Black or African American,271.0
8778,2020.0,"Breast, unspecified - Malignant neoplasms",White,807.0
8779,2020.0,"Vulva, unspecified - Malignant neoplasms",White,31.0
8780,2020.0,"Cervix uteri, unspecified - Malignant neoplasms",Black or African American,26.0
8781,2020.0,"Cervix uteri, unspecified - Malignant neoplasms",White,78.0
8782,2020.0,Endometrium - Malignant neoplasms,Black or African American,65.0
8783,2020.0,Endometrium - Malignant neoplasms,White,125.0
8784,2020.0,"Malignant neoplasm of uterus, part unspecified",Black or African American,35.0
8785,2020.0,"Malignant neoplasm of uterus, part unspecified",White,74.0
8786,2020.0,Malignant neoplasm of ovary,Asian or Pacific Islander,18.0
8787,2020.0,Malignant neoplasm of ovary,Black or African American,48.0
8788,2020.0,Malignant neoplasm of ovary,White,273.0
8789,2020.0,Fallopian tube - Malignant neoplasms,White,19.0
8790,2020.0,Malignant neoplasm of prostate,Asian or Pacific Islander,17.0
8791,2020.0,Malignant neoplasm of prostate,Black or African American,242.0
8792,2020.0,Malignant neoplasm of prostate,White,619.0
8793,2020.0,"Malignant neoplasm of kidney, except renal pelvis",Black or African American,69.0
8794,2020.0,"Malignant neoplasm of kidney, except renal pelvis",White,286.0
8795,2020.0,Malignant neoplasm of ureter,White,11.0
8796,2020.0,"Bladder, unspecified - Malignant neoplasms",Black or African American,55.0
8797,2020.0,"Bladder, unspecified - Malignant neoplasms",White,369.0
8798,2020.0,"Urinary organ, unspecified - Malignant neoplasms",White,10.0
8799,2020.0,Temporal lobe - Malignant neoplasms,White,10.0
8800,2020.0,"Brain, unspecified - Malignant neoplasms",Asian or Pacific Islander,14.0
8801,2020.0,"Brain, unspecified - Malignant neoplasms",Black or African American,46.0
8802,2020.0,"Brain, unspecified - Malignant neoplasms",White,360.0
8803,2020.0,Malignant neoplasm of thyroid gland,White,33.0
8804,2020.0,"Head, face and neck - Malignant neoplasms",White,14.0
8805,2020.0,Secondary malignant neoplasm of retroperitoneum and peritoneum - Malignant neoplasms,White,17.0
8806,2020.0,Secondary malignant neoplasm of liver - Malignant neoplasms,Black or African American,14.0
8807,2020.0,Secondary malignant neoplasm of liver - Malignant neoplasms,White,28.0
8808,2020.0,Secondary malignant neoplasm of brain and cerebral meninges - Malignant neoplasms,White,10.0
8809,2020.0,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,Black or African American,18.0
8810,2020.0,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,White,78.0
8811,2020.0,Malignant neoplasm without specification of site,Asian or Pacific Islander,17.0
8812,2020.0,Malignant neoplasm without specification of site,Black or African American,138.0
8813,2020.0,Malignant neoplasm without specification of site,White,570.0
8814,2020.0,"Hodgkin disease, unspecified",White,24.0
8815,2020.0,"Follicular non-Hodgkin lymphoma, unspecified",White,19.0
8816,2020.0,Non-Hodgkin lymphoma small cleaved cell (diffuse),White,39.0
8817,2020.0,Non-Hodgkin lymphoma large cell (diffuse),Black or African American,22.0
8818,2020.0,Non-Hodgkin lymphoma large cell (diffuse),White,96.0
8819,2020.0,Other and unspecified T-cell lymphomas - Malignant neoplasms,White,19.0
8820,2020.0,"B-cell lymphoma, unspecified - Malignant neoplasms",Black or African American,10.0
8821,2020.0,"B-cell lymphoma, unspecified - Malignant neoplasms",White,72.0
8822,2020.0,"Non-Hodgkin lymphoma, unspecified type",Black or African American,26.0
8823,2020.0,"Non-Hodgkin lymphoma, unspecified type",White,173.0
8824,2020.0,Waldenstr?m macroglobulinemia,White,12.0
8825,2020.0,Multiple myeloma - Malignant neoplasms,Black or African American,122.0
8826,2020.0,Multiple myeloma - Malignant neoplasms,White,236.0
8827,2020.0,Acute lymphoblastic leukaemia - Malignant neoplasms,White,27.0
8828,2020.0,Chronic lymphocytic leukaemia - Malignant neoplasms,Black or African American,16.0
8829,2020.0,Chronic lymphocytic leukaemia - Malignant neoplasms,White,81.0
8830,2020.0,Acute myeloid leukaemia - Malignant neoplasms,Asian or Pacific Islander,11.0
8831,2020.0,Acute myeloid leukaemia - Malignant neoplasms,Black or African American,34.0
8832,2020.0,Acute myeloid leukaemia - Malignant neoplasms,White,212.0
8833,2020.0,Chronic myeloid leukaemia - Malignant neoplasms,White,24.0
8834,2020.0,Other myeloid leukaemia - Malignant neoplasms,White,12.0
8835,2020.0,Acute leukaemia of unspecified cell type - Malignant neoplasms,White,22.0
8836,2020.0,"Leukaemia, unspecified - Malignant neoplasms",White,52.0
8837,2020.0,Malignant neoplasms of independent (primary) multiple sites,Black or African American,28.0
8838,2020.0,Malignant neoplasms of independent (primary) multiple sites,White,96.0
8839,2020.0,"Meninges, unspecified - Benign neoplasms",White,12.0
8840,2020.0,"Trachea, bronchus and lung - Uncertain neoplasms",White,16.0
8841,2020.0,"Brain, unspecified - Uncertain neoplasms",White,34.0
8842,2020.0,Polycythaemia vera,White,11.0
8843,2020.0,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",Black or African American,25.0
8844,2020.0,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",White,141.0
8845,2020.0,Chronic myeloproliferative disease - Uncertain neoplasms,White,39.0
8846,2020.0,"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms",White,13.0
8965,2020.0,Malignant neoplasm of base of tongue,White,10.0
8966,2020.0,"Tongue, unspecified - Malignant neoplasms",White,66.0
8967,2020.0,"Mouth, unspecified - Malignant neoplasms",White,23.0
8968,2020.0,Malignant neoplasm of parotid gland,White,24.0
8969,2020.0,"Tonsil, unspecified - Malignant neoplasms",White,27.0
8970,2020.0,"Oropharynx, unspecified - Malignant neoplasms",White,21.0
8971,2020.0,"Hypopharynx, unspecified - Malignant neoplasms",White,12.0
8972,2020.0,"Pharynx, unspecified - Malignant neoplasms",White,13.0
8973,2020.0,Lower third of oesophagus - Malignant neoplasms,White,12.0
8974,2020.0,"Oesophagus, unspecified - Malignant neoplasms",Asian or Pacific Islander,13.0
8975,2020.0,"Oesophagus, unspecified - Malignant neoplasms",White,323.0
8976,2020.0,Cardia - Malignant neoplasms,White,39.0
8977,2020.0,"Stomach, unspecified - Malignant neoplasms",Asian or Pacific Islander,30.0
8978,2020.0,"Stomach, unspecified - Malignant neoplasms",White,142.0
8979,2020.0,Duodenum - Malignant neoplasms,White,23.0
8980,2020.0,"Small intestine, unspecified - Malignant neoplasms",White,14.0
8981,2020.0,Caecum - Malignant neoplasms,White,12.0
8982,2020.0,Appendix - Malignant neoplasms,White,20.0
8983,2020.0,Sigmoid colon - Malignant neoplasms,White,16.0
8984,2020.0,"Colon, unspecified - Malignant neoplasms",Asian or Pacific Islander,43.0
8985,2020.0,"Colon, unspecified - Malignant neoplasms",Black or African American,24.0
8986,2020.0,"Colon, unspecified - Malignant neoplasms",White,555.0
8987,2020.0,Malignant neoplasm of rectosigmoid junction,White,83.0
8988,2020.0,Malignant neoplasm of rectum,Asian or Pacific Islander,10.0
8989,2020.0,Malignant neoplasm of rectum,Black or African American,12.0
8990,2020.0,Malignant neoplasm of rectum,White,165.0
8991,2020.0,"Anus, unspecified - Malignant neoplasms",White,36.0
8992,2020.0,Liver cell carcinoma - Malignant neoplasms,Asian or Pacific Islander,39.0
8993,2020.0,Liver cell carcinoma - Malignant neoplasms,Black or African American,13.0
8994,2020.0,Liver cell carcinoma - Malignant neoplasms,White,254.0
8995,2020.0,Intrahepatic bile duct carcinoma - Malignant neoplasms,Asian or Pacific Islander,22.0
8996,2020.0,Intrahepatic bile duct carcinoma - Malignant neoplasms,White,187.0
8997,2020.0,"Liver, unspecified - Malignant neoplasms",Asian or Pacific Islander,12.0
8998,2020.0,"Liver, unspecified - Malignant neoplasms",White,87.0
8999,2020.0,Malignant neoplasm of gallbladder,White,33.0
9000,2020.0,Extrahepatic bile duct - Malignant neoplasms,White,12.0
9001,2020.0,"Biliary tract, unspecified - Malignant neoplasms",White,14.0
9002,2020.0,Head of pancreas - Malignant neoplasms,White,18.0
9003,2020.0,"Pancreas, unspecified - Malignant neoplasms",American Indian or Alaska Native,14.0
9004,2020.0,"Pancreas, unspecified - Malignant neoplasms",Asian or Pacific Islander,49.0
9005,2020.0,"Pancreas, unspecified - Malignant neoplasms",Black or African American,25.0
9006,2020.0,"Pancreas, unspecified - Malignant neoplasms",White,919.0
9007,2020.0,Ill-defined sites within the digestive system - Malignant neoplasms,White,51.0
9008,2020.0,"Larynx, unspecified - Malignant neoplasms",White,42.0
9009,2020.0,"Upper lobe, bronchus or lung - Malignant neoplasms",White,53.0
9010,2020.0,"Lower lobe, bronchus or lung - Malignant neoplasms",White,21.0
9011,2020.0,"Bronchus or lung, unspecified - Malignant neoplasms",American Indian or Alaska Native,36.0
9012,2020.0,"Bronchus or lung, unspecified - Malignant neoplasms",Asian or Pacific Islander,140.0
9013,2020.0,"Bronchus or lung, unspecified - Malignant neoplasms",Black or African American,74.0
9014,2020.0,"Bronchus or lung, unspecified - Malignant neoplasms",White,2321.0
9015,2020.0,Malignant neoplasm of thymus,White,11.0
9016,2020.0,"Bone and articular cartilage, unspecified - Malignant neoplasms",White,27.0
9017,2020.0,"Malignant melanoma of skin, unspecified - Malignant neoplasms",White,182.0
9018,2020.0,Skin of scalp and neck - Malignant neoplasms,White,23.0
9019,2020.0,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",White,41.0
9020,2020.0,Mesothelioma of pleura - Malignant neoplasms,White,12.0
9021,2020.0,"Mesothelioma, unspecified - Malignant neoplasms",White,35.0
9022,2020.0,"Peritoneum, unspecified - Malignant neoplasms",White,19.0
9023,2020.0,"Connective and soft tissue of lower limb, including hip - Malignant neoplasms",White,21.0
9024,2020.0,"Connective and soft tissue, unspecified - Malignant neoplasms",White,45.0
9025,2020.0,"Breast, unspecified - Malignant neoplasms",American Indian or Alaska Native,16.0
9026,2020.0,"Breast, unspecified - Malignant neoplasms",Asian or Pacific Islander,50.0
9027,2020.0,"Breast, unspecified - Malignant neoplasms",Black or African American,22.0
9028,2020.0,"Breast, unspecified - Malignant neoplasms",White,840.0
9029,2020.0,"Vulva, unspecified - Malignant neoplasms",White,27.0
9030,2020.0,"Cervix uteri, unspecified - Malignant neoplasms",White,58.0
9031,2020.0,Endometrium - Malignant neoplasms,Asian or Pacific Islander,14.0
