Notes,State,State Code,Year,Year Code,Cause of death,Cause of death Code,Gender,Gender Code,Deaths,Population,Crude Rate
,Pennsylvania,42,2020,2020,Connective and other soft tissue - Uncertain neoplasms,D48.1,Male,M,13,6267042,Unreliable
,Pennsylvania,42,2020,2020,"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms",D48.9,Female,F,25,6516212,0.4
,Pennsylvania,42,2020,2020,"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms",D48.9,Male,M,15,6267042,Unreliable
,Rhode Island,44,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",C15.9,Female,F,13,543686,Unreliable
,Rhode Island,44,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",C15.9,Male,M,39,515675,7.6
,Rhode Island,44,2019,2019,"Stomach, unspecified - Malignant neoplasms",C16.9,Female,F,13,543686,Unreliable
,Rhode Island,44,2019,2019,"Stomach, unspecified - Malignant neoplasms",C16.9,Male,M,24,515675,4.7
,Rhode Island,44,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,Female,F,67,543686,12.3
,Rhode Island,44,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,Male,M,49,515675,9.5
,Rhode Island,44,2019,2019,Malignant neoplasm of rectosigmoid junction,C19,Female,F,11,543686,Unreliable
,Rhode Island,44,2019,2019,Malignant neoplasm of rectum,C20,Female,F,14,543686,Unreliable
,Rhode Island,44,2019,2019,Malignant neoplasm of rectum,C20,Male,M,10,515675,Unreliable
,Rhode Island,44,2019,2019,Liver cell carcinoma - Malignant neoplasms,C22.0,Male,M,51,515675,9.9
,Rhode Island,44,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,Female,F,22,543686,4
,Rhode Island,44,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,Male,M,27,515675,5.2
,Rhode Island,44,2019,2019,"Liver, unspecified - Malignant neoplasms",C22.9,Male,M,17,515675,Unreliable
,Rhode Island,44,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,Female,F,84,543686,15.5
,Rhode Island,44,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,Male,M,97,515675,18.8
,Rhode Island,44,2019,2019,"Larynx, unspecified - Malignant neoplasms",C32.9,Male,M,14,515675,Unreliable
,Rhode Island,44,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,Female,F,278,543686,51.1
,Rhode Island,44,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,Male,M,252,515675,48.9
,Rhode Island,44,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,Female,F,12,543686,Unreliable
,Rhode Island,44,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,Male,M,21,515675,4.1
,Rhode Island,44,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,Female,F,142,543686,26.1
,Rhode Island,44,2019,2019,Endometrium - Malignant neoplasms,C54.1,Female,F,26,543686,4.8
,Rhode Island,44,2019,2019,"Malignant neoplasm of uterus, part unspecified",C55,Female,F,15,543686,Unreliable
,Rhode Island,44,2019,2019,Malignant neoplasm of ovary,C56,Female,F,49,543686,9
,Rhode Island,44,2019,2019,Malignant neoplasm of prostate,C61,Male,M,105,515675,20.4
,Rhode Island,44,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,Female,F,11,543686,Unreliable
,Rhode Island,44,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,Male,M,30,515675,5.8
,Rhode Island,44,2019,2019,"Bladder, unspecified - Malignant neoplasms",C67.9,Female,F,18,543686,Unreliable
,Rhode Island,44,2019,2019,"Bladder, unspecified - Malignant neoplasms",C67.9,Male,M,41,515675,8
,Rhode Island,44,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,Female,F,30,543686,5.5
,Rhode Island,44,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,Male,M,43,515675,8.3
,Rhode Island,44,2019,2019,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,Male,M,19,515675,Unreliable
,Rhode Island,44,2019,2019,Malignant neoplasm without specification of site,C80,Female,F,72,543686,13.2
,Rhode Island,44,2019,2019,Malignant neoplasm without specification of site,C80,Male,M,71,515675,13.8
,Rhode Island,44,2019,2019,Non-Hodgkin lymphoma large cell (diffuse),C83.3,Male,M,10,515675,Unreliable
,Rhode Island,44,2019,2019,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,Female,F,10,543686,Unreliable
,Rhode Island,44,2019,2019,"Non-Hodgkin lymphoma, unspecified type",C85.9,Female,F,11,543686,Unreliable
,Rhode Island,44,2019,2019,"Non-Hodgkin lymphoma, unspecified type",C85.9,Male,M,15,515675,Unreliable
,Rhode Island,44,2019,2019,Multiple myeloma - Malignant neoplasms,C90.0,Female,F,15,543686,Unreliable
,Rhode Island,44,2019,2019,Multiple myeloma - Malignant neoplasms,C90.0,Male,M,29,515675,5.6
,Rhode Island,44,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,C92.0,Female,F,15,543686,Unreliable
,Rhode Island,44,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,C92.0,Male,M,26,515675,5
,Rhode Island,44,2019,2019,Malignant neoplasms of independent (primary) multiple sites,C97,Male,M,11,515675,Unreliable
,Rhode Island,44,2019,2019,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,Male,M,12,515675,Unreliable
,Rhode Island,44,2020,2020,"Oesophagus, unspecified - Malignant neoplasms",C15.9,Male,M,52,514692,10.1
,Rhode Island,44,2020,2020,"Stomach, unspecified - Malignant neoplasms",C16.9,Female,F,11,542433,Unreliable
,Rhode Island,44,2020,2020,"Stomach, unspecified - Malignant neoplasms",C16.9,Male,M,17,514692,Unreliable
,Rhode Island,44,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,Female,F,70,542433,12.9
,Rhode Island,44,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,Male,M,51,514692,9.9
,Rhode Island,44,2020,2020,Liver cell carcinoma - Malignant neoplasms,C22.0,Male,M,40,514692,7.8
,Rhode Island,44,2020,2020,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,Female,F,20,542433,3.7
,Rhode Island,44,2020,2020,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,Male,M,11,514692,Unreliable
,Rhode Island,44,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,Female,F,67,542433,12.4
,Rhode Island,44,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,Male,M,83,514692,16.1
,Rhode Island,44,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,Female,F,254,542433,46.8
,Rhode Island,44,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,Male,M,257,514692,49.9
,Rhode Island,44,2020,2020,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,Female,F,17,542433,Unreliable
,Rhode Island,44,2020,2020,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,Male,M,12,514692,Unreliable
,Rhode Island,44,2020,2020,"Breast, unspecified - Malignant neoplasms",C50.9,Female,F,129,542433,23.8
,Rhode Island,44,2020,2020,Endometrium - Malignant neoplasms,C54.1,Female,F,31,542433,5.7
,Rhode Island,44,2020,2020,"Malignant neoplasm of uterus, part unspecified",C55,Female,F,13,542433,Unreliable
,Rhode Island,44,2020,2020,Malignant neoplasm of ovary,C56,Female,F,34,542433,6.3
,Rhode Island,44,2020,2020,Malignant neoplasm of prostate,C61,Male,M,113,514692,22
,Rhode Island,44,2020,2020,"Malignant neoplasm of kidney, except renal pelvis",C64,Female,F,21,542433,3.9
,Rhode Island,44,2020,2020,"Malignant neoplasm of kidney, except renal pelvis",C64,Male,M,23,514692,4.5
,Rhode Island,44,2020,2020,"Bladder, unspecified - Malignant neoplasms",C67.9,Female,F,19,542433,Unreliable
,Rhode Island,44,2020,2020,"Bladder, unspecified - Malignant neoplasms",C67.9,Male,M,52,514692,10.1
,Rhode Island,44,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,Female,F,24,542433,4.4
,Rhode Island,44,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,Male,M,33,514692,6.4
,Rhode Island,44,2020,2020,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,Male,M,16,514692,Unreliable
,Rhode Island,44,2020,2020,Malignant neoplasm without specification of site,C80,Female,F,57,542433,10.5
,Rhode Island,44,2020,2020,Malignant neoplasm without specification of site,C80,Male,M,66,514692,12.8
,Rhode Island,44,2020,2020,Non-Hodgkin lymphoma large cell (diffuse),C83.3,Male,M,10,514692,Unreliable
,Rhode Island,44,2020,2020,"Non-Hodgkin lymphoma, unspecified type",C85.9,Female,F,11,542433,Unreliable
,Rhode Island,44,2020,2020,"Non-Hodgkin lymphoma, unspecified type",C85.9,Male,M,20,514692,3.9
,Rhode Island,44,2020,2020,Multiple myeloma - Malignant neoplasms,C90.0,Male,M,24,514692,4.7
,Rhode Island,44,2020,2020,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,Male,M,10,514692,Unreliable
,Rhode Island,44,2020,2020,Acute myeloid leukaemia - Malignant neoplasms,C92.0,Female,F,13,542433,Unreliable
,Rhode Island,44,2020,2020,Acute myeloid leukaemia - Malignant neoplasms,C92.0,Male,M,21,514692,4.1
,Rhode Island,44,2020,2020,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,Male,M,17,514692,Unreliable
,South Carolina,45,2019,2019,"Tongue, unspecified - Malignant neoplasms",C02.9,Female,F,11,2655575,Unreliable
,South Carolina,45,2019,2019,"Tongue, unspecified - Malignant neoplasms",C02.9,Male,M,31,2493139,1.2
,South Carolina,45,2019,2019,"Mouth, unspecified - Malignant neoplasms",C06.9,Male,M,12,2493139,Unreliable
,South Carolina,45,2019,2019,Malignant neoplasm of parotid gland,C07,Male,M,10,2493139,Unreliable
,South Carolina,45,2019,2019,"Tonsil, unspecified - Malignant neoplasms",C09.9,Male,M,11,2493139,Unreliable
,South Carolina,45,2019,2019,"Oropharynx, unspecified - Malignant neoplasms",C10.9,Male,M,15,2493139,Unreliable
,South Carolina,45,2019,2019,"Pharynx, unspecified - Malignant neoplasms",C14.0,Male,M,30,2493139,1.2
,South Carolina,45,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",C15.9,Female,F,56,2655575,2.1
,South Carolina,45,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",C15.9,Male,M,201,2493139,8.1
,South Carolina,45,2019,2019,Cardia - Malignant neoplasms,C16.0,Male,M,10,2493139,Unreliable
,South Carolina,45,2019,2019,"Stomach, unspecified - Malignant neoplasms",C16.9,Female,F,62,2655575,2.3
,South Carolina,45,2019,2019,"Stomach, unspecified - Malignant neoplasms",C16.9,Male,M,109,2493139,4.4
,South Carolina,45,2019,2019,Duodenum - Malignant neoplasms,C17.0,Male,M,12,2493139,Unreliable
,South Carolina,45,2019,2019,Appendix - Malignant neoplasms,C18.1,Female,F,17,2655575,Unreliable
,South Carolina,45,2019,2019,Sigmoid colon - Malignant neoplasms,C18.7,Male,M,10,2493139,Unreliable
,South Carolina,45,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,Female,F,268,2655575,10.1
,South Carolina,45,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,Male,M,339,2493139,13.6
,South Carolina,45,2019,2019,Malignant neoplasm of rectosigmoid junction,C19,Female,F,21,2655575,0.8
,South Carolina,45,2019,2019,Malignant neoplasm of rectosigmoid junction,C19,Male,M,41,2493139,1.6
,South Carolina,45,2019,2019,Malignant neoplasm of rectum,C20,Female,F,48,2655575,1.8
,South Carolina,45,2019,2019,Malignant neoplasm of rectum,C20,Male,M,89,2493139,3.6
,South Carolina,45,2019,2019,Liver cell carcinoma - Malignant neoplasms,C22.0,Female,F,46,2655575,1.7
,South Carolina,45,2019,2019,Liver cell carcinoma - Malignant neoplasms,C22.0,Male,M,152,2493139,6.1
,South Carolina,45,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,Female,F,54,2655575,2
,South Carolina,45,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,Male,M,74,2493139,3
,South Carolina,45,2019,2019,"Liver, unspecified - Malignant neoplasms",C22.9,Female,F,38,2655575,1.4
,South Carolina,45,2019,2019,"Liver, unspecified - Malignant neoplasms",C22.9,Male,M,93,2493139,3.7
,South Carolina,45,2019,2019,Malignant neoplasm of gallbladder,C23,Female,F,15,2655575,Unreliable
,South Carolina,45,2019,2019,Malignant neoplasm of gallbladder,C23,Male,M,11,2493139,Unreliable
,South Carolina,45,2019,2019,Extrahepatic bile duct - Malignant neoplasms,C24.0,Female,F,10,2655575,Unreliable
,South Carolina,45,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,Female,F,355,2655575,13.4
,South Carolina,45,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,Male,M,398,2493139,16
,South Carolina,45,2019,2019,Ill-defined sites within the digestive system - Malignant neoplasms,C26.9,Female,F,12,2655575,Unreliable
,South Carolina,45,2019,2019,Ill-defined sites within the digestive system - Malignant neoplasms,C26.9,Male,M,13,2493139,Unreliable
,South Carolina,45,2019,2019,"Larynx, unspecified - Malignant neoplasms",C32.9,Female,F,14,2655575,Unreliable
,South Carolina,45,2019,2019,"Larynx, unspecified - Malignant neoplasms",C32.9,Male,M,42,2493139,1.7
,South Carolina,45,2019,2019,"Upper lobe, bronchus or lung - Malignant neoplasms",C34.1,Female,F,16,2655575,Unreliable
,South Carolina,45,2019,2019,"Upper lobe, bronchus or lung - Malignant neoplasms",C34.1,Male,M,34,2493139,1.4
,South Carolina,45,2019,2019,"Lower lobe, bronchus or lung - Malignant neoplasms",C34.3,Female,F,11,2655575,Unreliable
,South Carolina,45,2019,2019,"Lower lobe, bronchus or lung - Malignant neoplasms",C34.3,Male,M,15,2493139,Unreliable
,South Carolina,45,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,Female,F,1111,2655575,41.8
,South Carolina,45,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,Male,M,1473,2493139,59.1
,South Carolina,45,2019,2019,"Bone and articular cartilage, unspecified - Malignant neoplasms",C41.9,Male,M,12,2493139,Unreliable
,South Carolina,45,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,Female,F,38,2655575,1.4
,South Carolina,45,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,Male,M,82,2493139,3.3
,South Carolina,45,2019,2019,Skin of scalp and neck - Malignant neoplasms,C44.4,Male,M,18,2493139,Unreliable
,South Carolina,45,2019,2019,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",C44.9,Male,M,27,2493139,1.1
,South Carolina,45,2019,2019,"Mesothelioma, unspecified - Malignant neoplasms",C45.9,Male,M,27,2493139,1.1
,South Carolina,45,2019,2019,"Peritoneum, unspecified - Malignant neoplasms",C48.2,Female,F,17,2655575,Unreliable
,South Carolina,45,2019,2019,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,Female,F,31,2655575,1.2
,South Carolina,45,2019,2019,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,Male,M,21,2493139,0.8
,South Carolina,45,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,Female,F,745,2655575,28.1
,South Carolina,45,2019,2019,"Vulva, unspecified - Malignant neoplasms",C51.9,Female,F,27,2655575,1
,South Carolina,45,2019,2019,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,Female,F,71,2655575,2.7
,South Carolina,45,2019,2019,Endometrium - Malignant neoplasms,C54.1,Female,F,129,2655575,4.9
,South Carolina,45,2019,2019,"Malignant neoplasm of uterus, part unspecified",C55,Female,F,62,2655575,2.3
,South Carolina,45,2019,2019,Malignant neoplasm of ovary,C56,Female,F,190,2655575,7.2
,South Carolina,45,2019,2019,Fallopian tube - Malignant neoplasms,C57.0,Female,F,11,2655575,Unreliable
,South Carolina,45,2019,2019,Malignant neoplasm of prostate,C61,Male,M,569,2493139,22.8
,South Carolina,45,2019,2019,"Testis, unspecified - Malignant neoplasms",C62.9,Male,M,12,2493139,Unreliable
,South Carolina,45,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,Female,F,74,2655575,2.8
,South Carolina,45,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,Male,M,173,2493139,6.9
,South Carolina,45,2019,2019,"Bladder, unspecified - Malignant neoplasms",C67.9,Female,F,63,2655575,2.4
,South Carolina,45,2019,2019,"Bladder, unspecified - Malignant neoplasms",C67.9,Male,M,189,2493139,7.6
,South Carolina,45,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,Female,F,115,2655575,4.3
,South Carolina,45,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,Male,M,153,2493139,6.1
,South Carolina,45,2019,2019,Malignant neoplasm of thyroid gland,C73,Female,F,16,2655575,Unreliable
,South Carolina,45,2019,2019,Malignant neoplasm of thyroid gland,C73,Male,M,14,2493139,Unreliable
,South Carolina,45,2019,2019,Secondary malignant neoplasm of retroperitoneum and peritoneum - Malignant neoplasms,C78.6,Female,F,20,2655575,0.8
,South Carolina,45,2019,2019,Secondary malignant neoplasm of liver - Malignant neoplasms,C78.7,Female,F,11,2655575,Unreliable
,South Carolina,45,2019,2019,Secondary malignant neoplasm of liver - Malignant neoplasms,C78.7,Male,M,21,2493139,0.8
,South Carolina,45,2019,2019,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,Female,F,13,2655575,Unreliable
,South Carolina,45,2019,2019,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,Male,M,44,2493139,1.8
,South Carolina,45,2019,2019,Malignant neoplasm without specification of site,C80,Female,F,213,2655575,8
,South Carolina,45,2019,2019,Malignant neoplasm without specification of site,C80,Male,M,232,2493139,9.3
,South Carolina,45,2019,2019,Non-Hodgkin lymphoma small cleaved cell (diffuse),C83.1,Male,M,10,2493139,Unreliable
,South Carolina,45,2019,2019,Non-Hodgkin lymphoma large cell (diffuse),C83.3,Female,F,30,2655575,1.1
,South Carolina,45,2019,2019,Non-Hodgkin lymphoma large cell (diffuse),C83.3,Male,M,32,2493139,1.3
,South Carolina,45,2019,2019,Other and unspecified T-cell lymphomas - Malignant neoplasms,C84.5,Male,M,13,2493139,Unreliable
,South Carolina,45,2019,2019,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,Female,F,32,2655575,1.2
,South Carolina,45,2019,2019,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,Male,M,29,2493139,1.2
,South Carolina,45,2019,2019,"Non-Hodgkin lymphoma, unspecified type",C85.9,Female,F,50,2655575,1.9
,South Carolina,45,2019,2019,"Non-Hodgkin lymphoma, unspecified type",C85.9,Male,M,63,2493139,2.5
,South Carolina,45,2019,2019,Multiple myeloma - Malignant neoplasms,C90.0,Female,F,116,2655575,4.4
,South Carolina,45,2019,2019,Multiple myeloma - Malignant neoplasms,C90.0,Male,M,136,2493139,5.5
,South Carolina,45,2019,2019,Acute lymphoblastic leukaemia - Malignant neoplasms,C91.0,Male,M,12,2493139,Unreliable
,South Carolina,45,2019,2019,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,Female,F,23,2655575,0.9
,South Carolina,45,2019,2019,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,Male,M,47,2493139,1.9
,South Carolina,45,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,C92.0,Female,F,71,2655575,2.7
,South Carolina,45,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,C92.0,Male,M,89,2493139,3.6
,South Carolina,45,2019,2019,Chronic myeloid leukaemia - Malignant neoplasms,C92.1,Female,F,15,2655575,Unreliable
,South Carolina,45,2019,2019,Chronic myeloid leukaemia - Malignant neoplasms,C92.1,Male,M,13,2493139,Unreliable
,South Carolina,45,2019,2019,Acute leukaemia of unspecified cell type - Malignant neoplasms,C95.0,Male,M,11,2493139,Unreliable
,South Carolina,45,2019,2019,"Leukaemia, unspecified - Malignant neoplasms",C95.9,Female,F,16,2655575,Unreliable
,South Carolina,45,2019,2019,"Leukaemia, unspecified - Malignant neoplasms",C95.9,Male,M,23,2493139,0.9
,South Carolina,45,2019,2019,Malignant neoplasms of independent (primary) multiple sites,C97,Female,F,55,2655575,2.1
,South Carolina,45,2019,2019,Malignant neoplasms of independent (primary) multiple sites,C97,Male,M,92,2493139,3.7
,South Carolina,45,2019,2019,"Meninges, unspecified - Benign neoplasms",D32.9,Female,F,14,2655575,Unreliable
,South Carolina,45,2019,2019,"Brain, unspecified - Uncertain neoplasms",D43.2,Female,F,10,2655575,Unreliable
,South Carolina,45,2019,2019,"Brain, unspecified - Uncertain neoplasms",D43.2,Male,M,10,2493139,Unreliable
,South Carolina,45,2019,2019,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,Female,F,35,2655575,1.3
,South Carolina,45,2019,2019,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,Male,M,60,2493139,2.4
,South Carolina,45,2019,2019,Chronic myeloproliferative disease - Uncertain neoplasms,D47.1,Male,M,14,2493139,Unreliable
,South Carolina,45,2020,2020,"Tongue, unspecified - Malignant neoplasms",C02.9,Male,M,28,2523412,1.1
,South Carolina,45,2020,2020,"Tonsil, unspecified - Malignant neoplasms",C09.9,Male,M,11,2523412,Unreliable
